,koi_fpflag_nt,koi_fpflag_ec,koi_time0bk,koi_time0bk_err1,koi_duration,koi_duration_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_insol_err1,koi_insol_err2,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_slogg,koi_slogg_err1,koi_srad
5829,1,0,131.63323,0.00395,1.235,0.175,-15.7,1.31,0.46,1669.96,-537.97,1.0,6268.0,173.0,4.428999999999999,0.06,1.1
5830,0,0,136.03624,0.00559,2.945,0.179,-63.1,1.06,0.13,0.33,-0.3,4.0,3526.0,71.0,4.8660000000000005,0.066,0.383
5831,0,0,131.86819,0.00111,0.7257,0.0513,-10.5,1.16,0.4,12283.45,-2935.33,1.227795935768083,5834.0,152.0,4.577,0.031,0.797
5832,0,0,131.57771,0.00229,0.8408,0.0737,-13.5,1.53,0.52,4713.14,-1601.66,1.0,6249.0,196.0,4.428,0.055999999999999994,1.076
5834,0,0,133.23559,0.00388,1.1627,0.0951,-134.0,0.49,0.0,0.0,0.0,1.0,2703.0,0.0,5.274,0.0,0.118
5835,0,0,131.968841,0.008911113748378729,4.0,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5836,0,0,134.00341,0.008911113748378729,2.41,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5837,0,0,134.18676000000002,0.008911113748378729,2.09,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5838,0,0,139.52133999999998,0.00269,3.7454,0.074,-7.4,1.53,0.25,101.21,-70.19,7.0,5970.0,107.0,4.317,0.11,1.2
5839,0,0,137.67164,0.00526,3.812,0.181,-6.7,1.29,0.21,135.53,-93.99,6.0,5970.0,107.0,4.317,0.11,1.2
5840,0,0,131.877566,0.000272,1.5942,0.0167,-8.5,33.18,10.19,4528.85,-1540.17,1.0,6455.0,154.0,4.41,0.067,1.101
5841,0,0,132.02928,0.00146,0.9394,0.0593,-18.7,1.34,0.17,433.33,-233.66,1.0,5072.0,153.0,4.606,0.027000000000000003,0.747
5842,0,0,170.98026000000002,0.008911113748378729,13.79,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5843,0,1,132.09232,0.00294,1.7603,0.0952,-4.5,0.82,0.25,2672.1,-857.71,1.0,5747.0,156.0,4.508,0.05,0.907
5844,0,0,131.635518,0.0009,0.5925,0.0394,-5.1,0.82,0.09,1934.52,-1288.18,1.0,5088.0,153.0,4.58,0.044000000000000004,0.741
5846,0,0,131.97829,0.00203,1.9626,0.0876,-10.4,1.75,0.56,6525.9,-2444.51,1.0,6173.0,166.0,4.39,0.09,1.083
5847,0,0,134.87431999999998,0.00199,2.0705,0.0547,-15.3,1.41,0.59,205.76,-37.5,1.227795935768083,5552.0,166.0,4.555,0.028999999999999998,0.833
5848,0,0,133.0900444,0.008911113748378729,4.74,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5849,0,0,143.224,0.0308,5.476,0.807,-10.2,1.36,0.84,39.47,-14.22,1.227795935768083,5537.0,169.0,3.949,0.442,1.714
5851,0,0,373.2353172,0.008911113748378729,5.28,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5852,0,0,136.17778069999997,0.008911113748378729,6.52,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5853,0,0,133.14910020000002,0.008911113748378729,1.96,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5854,0,0,356.5416,0.0111,0.669,0.361,-35.9,1.69,0.79,314.73,-58.15,1.227795935768083,5825.0,175.0,4.504,0.033,0.965
5856,0,0,133.4182993,0.008911113748378729,2.37,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5859,0,0,244.8914,0.008911113748378729,7.86,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5860,0,1,134.70803999999998,0.00287,1.52,0.103,-11.8,1.62,0.44,355.98,-181.14,1.0,5754.0,156.0,4.348,0.149,1.097
5861,0,0,151.083,0.0389,11.5,1.6,-18.8,0.98,0.31,7.27,-1.87,1.227795935768083,5637.0,147.0,4.564,0.031,0.821
5862,0,0,131.747838,0.000122,1.2341600000000001,0.009770000000000001,-5.7,6.69,1.57,3449.39,-1186.68,1.0,5614.0,152.0,4.587,0.038,0.777
5863,0,1,131.62223,0.00291,1.8496,0.0879,-5.6,1.14,0.38,3586.43,-1187.79,1.0,6116.0,169.0,4.44,0.054000000000000006,1.084
5864,0,0,131.7606,0.00263,0.63,0.106,-24.5,1.29,0.18,1069.3,-627.68,1.0,5334.0,204.0,4.56,0.075,0.733
5866,1,0,131.68331,0.00306,2.027,0.102,-3.6,0.82,0.35,11127.21,-2613.13,1.0,6459.0,164.0,4.425,0.061,1.038
5867,0,0,132.06982,0.008911113748378729,1.89,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5868,0,0,131.804922,0.000249,1.2804,0.0125,-8.1,32.44,10.5,4037.6,-1297.75,1.0,5907.0,176.0,4.49,0.054000000000000006,0.964
5869,0,0,131.740302,0.000776,1.216,0.153,-23.6,4.09,0.63,1111.64,-639.01,1.0,5390.0,206.0,4.535,0.081,0.777
5871,0,0,132.13343,0.00329,1.16,0.13,-14.2,1.04,0.15,1029.95,-679.83,1.0,5231.0,174.0,4.476,0.09,0.86
5872,0,0,132.05192,0.00222,1.0183,0.0792,-8.5,1.16,0.35,4038.86,-1541.14,1.0,5862.0,156.0,4.4239999999999995,0.081,1.049
5873,0,0,131.58521000000002,0.00568,2.169,0.207,-2.3,1.49,0.34,45066.11,-48672.31,1.227795935768083,6456.0,190.0,3.659,0.42,3.03
5874,0,0,131.96334199999998,0.000672,0.9621,0.0322,-11.6,2.25,0.73,8591.22,-2701.03,1.0,5970.0,167.0,4.521,0.039,0.908
5875,0,0,132.61692,0.008911113748378729,5.2,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5876,0,0,131.52348,0.00306,1.085,0.0944,-18.1,1.03,0.13,960.01,-480.56,1.0,5257.0,182.0,4.675,0.027000000000000003,0.639
5877,0,0,131.56425,0.00236,0.998,0.0845,-9.5,0.9,0.25,2713.42,-747.27,1.0,6024.0,179.0,4.561,0.036000000000000004,0.831
5878,0,0,262.51086000000004,0.008911113748378729,6.31,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5880,0,0,134.3,0.00473,9.195,0.138,-14.2,2.62,0.43,4.39,-3.03,4.0,5970.0,107.0,4.317,0.11,1.2
5881,0,0,171.1309675,0.008911113748378729,8.45,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5882,0,0,307.67922000000004,0.008911113748378729,17.96,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.227795935768083,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5884,0,0,135.4521,0.0119,7.183,0.434,-5.6,0.72,0.13,26.95,-15.51,1.0,5559.0,165.0,4.496,0.12,0.79
5885,0,1,131.56261,0.00188,1.1144,0.0634,-3.6,1.54,0.31,7883.0,-7376.98,1.0,6143.0,167.0,4.0089999999999995,0.259,1.877
5887,0,0,139.1411,0.0208,3.437,0.989,-7.1,1.21,0.51,375.7,-221.17,1.227795935768083,6131.0,202.0,3.7760000000000002,0.48,2.142
5888,1,0,121.29377099999999,0.000561,1.3292,0.0318,-48.0,80.25,14.86,17017.67,-21607.03,3.0,6287.0,170.0,3.5580000000000003,0.353,3.177
5890,0,0,133.08336,0.0045,1.3345,0.0577,-44.0,1.4,0.14,19.5,-19.01,2.0,3698.0,66.0,4.81,0.055,0.444
5893,0,0,131.74826000000002,0.00256,1.2313,0.0892,-7.8,0.91,0.21,2160.65,-1083.57,2.0,5244.0,203.0,4.449,0.11199999999999999,0.888
5894,1,0,166.83148,0.00743,1.398,0.288,-70.0,2.38,1.45,67.36,-13.63,1.0,6429.0,180.0,4.372,0.076,1.177
5896,1,0,145.2879,0.0131,1.802,0.359,-45.8,1.47,0.6,44.0,-10.28,1.0,6091.0,156.0,4.487,0.044000000000000004,0.967
5897,0,0,132.2327,0.0032,4.018,0.148,-7.0,37.61,5.23,26846.21,-33428.16,1.0,4877.0,66.0,2.839,0.03,9.214
5898,1,0,178.4349,0.0137,2.227,0.914,-58.2,0.9,0.08,0.04,-0.04,1.0,4206.0,123.0,4.703,0.068,0.535
5899,1,0,135.16058519999999,0.008911113748378729,1.75,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5901,1,1,132.786,0.0298,12.472,0.59,-4.0,0.75,0.23,247.53,-78.62,1.0,6011.0,162.0,4.522,0.05,0.902
5902,0,1,132.7496,0.0194,15.864,0.729,-10.8,12.68,2.39,87.59,-35.97,1.0,5558.0,166.0,4.621,0.037000000000000005,0.722
5903,1,0,160.0006,0.0112,2.497,0.324,-17.7,1.59,0.3,10.18,-10.02,1.0,5413.0,97.0,4.107,0.266,1.403
5904,1,0,135.204,0.341,8.15,2.0,-12.3,1.16,0.33,819.53,-472.32,1.0,6318.0,199.0,4.247,0.209,1.216
5906,1,0,248.0735,0.0195,16.186,0.725,-44.6,20.5,1.09,1.94,-6.2,1.0,5048.0,74.0,2.978,0.033,8.611
5909,0,0,135.45089,0.00779,2.987,0.235,-26.2,1.84,0.78,36.16,-8.02,1.0,5893.0,153.0,4.462,0.054000000000000006,0.986
5910,1,0,269.7929,0.0243,13.28,1.0,-115.0,4.02,1.18,1.1,-0.39,2.0,6289.0,175.0,4.454,0.052000000000000005,1.02
5911,0,0,159.1203,0.0174,7.362,0.443,-25.5,0.74,0.11,0.44,-0.39,1.0,3554.0,68.0,4.888,0.08,0.37
5912,0,1,134.7252,0.0173,6.309,0.691,-37.1,31.25,9.07,84.07,-33.67,1.0,6434.0,179.0,4.394,0.062,1.138
5916,1,0,152.0693144,0.008911113748378729,2.45,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5917,0,0,132.266549,0.000317,1.193,0.109,-23.4,3.39,1.02,1655.21,-620.6,1.0,5999.0,190.0,4.461,0.084,0.95
5919,0,0,241.52866600000002,0.000203,10.3088,0.0153,-40.0,70.53,20.11,3.37,-1.99,1.0,6401.0,181.0,4.175,0.214,1.41
5920,1,0,211.63536319999997,0.008911113748378729,2.01,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5921,1,0,183.0587,0.0273,5.052,0.885,-54.9,134.79,38.48,626.72,-387.09,1.0,3860.0,81.0,0.9490000000000001,0.03,74.32
5925,1,0,421.7840447,0.008911113748378729,4.07,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5926,1,0,385.721676,0.008911113748378729,7.11,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5927,1,0,194.4183952,0.008911113748378729,3.19,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5928,1,0,152.9787,0.0124,12.144,0.783,-48.2,0.95,0.11,0.0,-0.01,1.0,3697.0,50.0,4.829,0.06,0.423
5929,1,0,272.069,0.0105,3.787,0.333,-63.2,8.0,3.8,13.55,-5.67,1.0,5079.0,111.0,3.4389999999999996,0.237,3.792
5930,1,0,131.83063700000002,0.000319,0.89164,0.008329999999999999,-1203.0,281.62,31.89,134966.96,-287359.66,2.0,10921.0,266.0,3.8110000000000004,0.39899999999999997,3.701
5932,1,0,188.0166,0.0185,6.78,1.1,-36.2,16.91,2.42,115.81,-111.88,1.0,5059.0,110.0,2.8710000000000004,0.03,7.322
5935,1,0,443.8561,0.0458,7.77,1.2,-86.4,1.34,0.11,0.06,-0.04,1.0,4694.0,135.0,4.68,0.052000000000000005,0.574
5936,1,0,430.438,0.0173,3.826,0.399,-55.3,10.76,2.13,11.19,-2.45,1.0,4994.0,138.0,2.92,0.032,5.205
5940,0,1,132.96926000000002,0.00412,5.5,0.214,-10.3,164.46,4.91,1798.08,-7758.38,1.0,5140.0,75.0,2.955,0.03,7.746
5941,1,0,131.63584,0.00125,25.91,0.218,-225.0,399.44,184.9,23530.41,-11018.23,1.0,4705.0,128.0,2.667,0.402,8.058
5942,0,0,245.94138999999998,0.00284,19.528,0.173,-15.7,5.94,1.65,4.38,-2.93,2.0,6340.0,171.0,4.163,0.24600000000000002,1.393
5943,1,0,366.0309,0.0187,11.778,0.719,-36.1,3.32,1.53,4.44,-1.97,1.0,6513.0,185.0,4.02,0.261,1.81
5944,1,0,233.3138,0.0281,2.263,0.885,-403.0,2825.04,400.8,0.48,-0.24,1.0,4936.0,188.0,4.5969999999999995,0.037000000000000005,0.719
5946,0,1,140.6387,0.0156,4.855,0.901,-55.5,30.24,4.88,37.81,-34.9,1.0,6154.0,82.0,4.2010000000000005,0.168,1.334
5947,1,0,232.5637,0.049,19.26,1.8,-79.8,2.37,0.99,0.91,-0.21,1.0,6148.0,159.0,4.461,0.047,1.015
5948,1,0,151.4591,0.011,2.256,0.302,-64.5,1.79,0.73,10.48,-2.33,1.0,5755.0,162.0,4.48,0.057,0.923
5949,1,0,280.9898,0.03,2.65,0.434,-19.0,1.37,0.78,10.57,-2.87,1.0,6033.0,176.0,4.218,0.18,1.358
5950,0,0,131.67768,0.00182,7.622,0.0215,-540.0,107.0,30.65,5961.03,-3742.84,1.0,6160.0,216.0,4.144,0.273,1.463
5952,1,0,246.29,0.0404,14.27,3.9,-81.3,1.66,0.74,1.74,-0.37,1.0,6283.0,161.0,4.453,0.052000000000000005,0.999
5953,1,0,137.0269121,0.008911113748378729,2.15,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5954,1,0,272.6416,0.0142,2.685,0.604,-99.6,2.39,1.3,2.89,-0.55,1.0,6495.0,188.0,4.379,0.064,1.168
5956,1,0,196.8608,0.0126,3.033,0.41,-133.0,1.69,0.09,0.11,-0.13,1.0,3978.0,134.0,4.6419999999999995,0.067,0.628
5957,0,1,134.280263,0.000954,11.5703,0.0545,-12.7,402.16,111.6,14655.17,-13067.58,1.0,4878.0,57.0,2.745,0.195,10.154
5959,1,0,144.6702,0.0298,16.164,0.949,-42.3,2.04,0.83,3.08,-0.69,1.0,6060.0,154.0,4.5089999999999995,0.04,0.925
5961,1,0,440.33369000000005,0.00672,2.327,0.443,-166.0,12.74,6.86,6.22,-2.1,1.0,4954.0,110.0,3.408,0.22899999999999998,3.796
5962,1,0,163.4367382,0.008911113748378729,1.48,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5963,0,0,131.6153344,4.09e-05,3.9222699999999997,0.00115,-30.2,57.97,7.6,590.66,-450.76,1.0,6082.0,79.0,4.385,0.11,1.006
5964,1,0,265.201,0.0494,5.13,1.3,-356.0,2.49,0.21,0.12,-0.09,1.0,4514.0,148.0,4.621,0.040999999999999995,0.664
5965,1,0,132.059107,0.008911113748378729,2.09,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,69338.96,-96118.77,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5966,1,0,224.2893,0.0261,6.465,0.903,-61.6,28.41,1.13,37.83,-182.87,1.0,5040.0,60.0,2.681,0.028999999999999998,13.056
5968,0,0,132.1161,0.0732,2.814,0.136,-27.7,4.7,1.41,2321.28,-1618.01,1.0,6606.0,181.0,4.071000000000001,0.258,1.768
5969,0,0,134.119473,0.000222,5.4768,0.0153,-71.4,43.7,13.97,872.33,-335.79,1.0,6095.0,169.0,4.371,0.087,1.158
5971,0,0,131.90944,0.00178,1.7215,0.0126,-64.8,4.91,0.41,6.53,-1.58,1.0,3386.0,103.0,4.81,0.01,0.427
5975,1,0,340.5486,0.0395,7.46,2.2,-99.8,1.27,0.1,0.05,-0.05,1.0,4256.0,126.0,4.635,0.057999999999999996,0.624
5976,0,1,140.7718,0.0245,16.89,0.55,-15.4,1.24,0.15,20.97,-14.82,1.0,5242.0,183.0,4.556,0.09,0.722
5977,1,0,186.9535324,0.008911113748378729,3.42,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5978,0,0,166.60575,0.00915,10.205,0.34,-72.8,444.08,93.48,310.88,-305.97,1.0,6513.0,433.0,2.782,0.205,12.613
5979,1,0,144.2631,0.0162,2.629,0.822,-25.6,0.98,0.34,95.26,-34.33,1.0,5925.0,161.0,4.364,0.13,1.033
5980,1,1,141.3698,0.0445,18.56,1.1,-13.8,1.14,0.36,76.65,-26.29,1.0,5869.0,182.0,4.513,0.038,0.942
5981,1,1,141.4085,0.028,17.447,0.834,-2.1,0.82,0.22,112.42,-64.41,1.0,5841.0,176.0,4.2780000000000005,0.204,1.193
5983,1,0,389.6319,0.0107,3.112,0.453,-92.8,19.71,0.9,3.9,-12.47,1.0,4970.0,77.0,2.989,0.031,7.752
5985,1,0,174.8709449,0.008911113748378729,7.76,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5986,0,0,134.04705,0.00684,3.31,0.184,-10.6,1.24,0.4,728.35,-238.38,1.0,6535.0,154.0,4.373,0.065,1.181
5987,0,0,263.875635,0.00022,7.6419,0.0109,-116.0,48.77,14.27,1.78,-0.58,1.0,5896.0,184.0,4.518,0.036000000000000004,0.916
5989,0,1,132.3039982,2.97e-05,6.08509,0.00207,-122.0,156.91,37.01,8643.57,-9478.44,1.0,6047.0,211.0,3.7889999999999997,0.584,2.264
5990,1,0,243.576,0.0168,3.578,0.887,-145.0,2.04,0.7,1.77,-0.43,1.0,5838.0,166.0,4.529,0.028999999999999998,0.897
5991,1,0,160.7576,0.0274,14.17,1.1,-16.6,2.46,0.54,7.12,-6.33,1.0,6392.0,155.0,3.967,0.266,1.899
5992,1,0,259.4285,0.0411,14.29,1.0,-64.6,2.7,1.11,1.51,-0.36,1.0,6173.0,146.0,4.447,0.046,1.041
5993,1,0,307.9493,0.0267,6.75,1.0,-55.4,1.36,0.34,0.31,-0.1,1.0,5324.0,173.0,4.551,0.057,0.755
5994,0,0,141.6268,0.0529,4.42,0.155,-302.0,20.83,1.44,71.57,-46.85,1.0,6235.0,84.0,3.801,0.03,2.471
5995,0,0,146.02135,0.00692,2.204,0.237,-18.3,2.1,0.91,130.11,-65.94,1.0,5873.0,167.0,3.96,0.354,1.78
5996,1,0,343.5587,0.0284,5.43,3.3,-117.0,2.71,1.06,0.62,-0.15,1.0,5822.0,160.0,4.449,0.07,0.969
5997,1,0,134.8576413,0.008911113748378729,2.0,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
5998,1,0,132.077067,0.000641,3.3996,0.0389,-6.1,17.97,1.17,245.68,-165.71,1.0,4994.0,75.0,4.62,0.015,0.72
5999,1,0,156.0157,0.0235,29.96,1.7,-23.7,3.04,0.93,35.04,-12.73,1.0,5977.0,161.0,4.462,0.07,0.956
6000,0,0,131.57697,0.000149,2.7287,0.0108,-229.0,45.75,11.12,3039.93,-1358.14,1.0,5872.0,195.0,4.474,0.094,0.864
6001,0,0,133.56824,0.000406,2.5214,0.0226,-405.0,144.2,34.47,235.63,-92.95,1.0,5747.0,173.0,4.542,0.063,0.799
6002,1,0,268.65697,0.00696,3.134,0.299,-72.4,10.13,6.04,31.34,-10.02,1.0,5024.0,114.0,3.241,0.273,4.331
6003,1,0,340.68217319999997,0.008911113748378729,2.43,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
6005,0,0,131.8661453,1.88e-05,5.17207,0.0017699999999999999,-10.3,116.92,34.36,3439.46,-2310.11,1.0,6351.0,151.0,4.126,0.225,1.613
6006,1,0,234.15070699999998,0.000103,5.39144,0.0083,-64.0,43.47,7.75,0.91,-0.91,1.0,6582.0,71.0,4.069,0.188,1.777
6007,1,0,283.0998,0.0193,12.85,1.3,-21.3,1.11,0.37,0.73,-0.18,1.0,5392.0,170.0,4.5569999999999995,0.044000000000000004,0.775
6009,0,0,131.705479,0.000896,3.5979,0.0459,-8.4,89.55,32.25,4905.48,-3328.28,1.0,5088.0,139.0,3.502,0.462,3.293
6010,1,0,138.5183,0.0123,2.956,0.404,-65.6,17.22,0.83,13.08,-45.57,1.0,5096.0,72.0,3.0069999999999997,0.03,8.038
6011,1,0,146.55956,0.00995,1.919,0.256,-67.4,1.69,0.78,39.93,-7.95,1.0,6210.0,163.0,4.45,0.044000000000000004,1.033
6012,1,0,525.0002,0.015,4.154,0.671,-137.0,2.82,1.24,1.34,-0.3,1.0,6137.0,158.0,4.457,0.048,1.016
6013,1,0,354.2265,0.0612,13.86,1.8,-40.3,1.53,0.51,1.17,-0.48,1.0,5953.0,171.0,4.314,0.175,1.068
6014,1,0,231.818,0.0127,1.498,0.471,-75.2,2.36,1.12,5.59,-1.73,1.0,6028.0,150.0,4.2410000000000005,0.18,1.267
6015,1,0,134.13323,0.00631,35.525,0.635,-4.2,4.92,1.34,1025.51,-605.25,1.0,7663.0,237.0,4.087,0.16,1.913
6016,1,0,136.3997,0.0241,8.74,1.1,-17.3,1.69,0.69,1.65,-0.74,1.0,6295.0,200.0,4.091,0.282,1.435
6017,0,0,132.74891000000002,0.00615,1.796,0.134,-19.0,1.32,0.35,567.47,-202.18,1.0,5799.0,163.0,4.539,0.044000000000000004,0.878
6018,0,0,133.8474942,5.7e-05,2.45451,0.0037700000000000003,-23.4,22.15,3.6,36.96,-23.71,1.0,5268.0,158.0,4.475,0.10800000000000001,0.843
6019,1,0,135.4379543,0.008911113748378729,3.0,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
6021,1,0,168.2132,0.0124,1.699,0.391,-154.0,1.64,0.24,1.28,-0.59,1.0,5040.0,149.0,4.652,0.03,0.658
6022,1,0,132.23042,0.00715,21.04,1.1,-7.8,25.26,7.9,1572.68,-675.69,1.0,6032.0,190.0,4.3580000000000005,0.11199999999999999,1.114
6024,1,0,215.41653,0.00766,66.892,0.32,-100.0,56.94,10.75,8.04,-7.0,1.0,4818.0,86.0,3.125,0.171,5.303
6025,1,0,183.17243,0.00971,2.657,0.306,-117.0,1.72,0.14,0.41,-0.36,1.0,4386.0,130.0,4.629,0.057,0.63
6026,0,0,133.1818,0.021,9.211,0.365,-2.5,1.88,0.65,2964.18,-1566.79,1.0,7377.0,231.0,3.8760000000000003,0.217,2.552
6027,1,0,136.9199,0.0321,8.11,2.7,-121.0,113.97,32.23,14441.06,-8236.33,1.0,3984.0,91.0,1.4609999999999999,0.028999999999999998,41.367
6028,0,1,132.3306,0.00147,3.813,0.476,-19.1,22.88,6.36,24776.63,-7510.95,1.0,4477.0,67.0,2.633,0.1,7.912
6029,1,0,314.5841346,0.008911113748378729,3.23,0.3187360541864822,-149.54670701830236,129.97391676168758,21.4979503990878,4210.826990222474,-4245.803962023522,1.0,5727.70681299886,146.2316808787397,4.303515535917901,0.12260846943199885,1.7792880558722919
6030,1,0,391.2165,0.0431,11.89,1.4,-22.9,3.11,1.0,3.48,-2.41,1.0,6749.0,214.0,3.905,0.375,1.905
6031,1,0,197.0254,0.059,11.18,1.6,-31.3,1.81,0.78,3.71,-0.83,1.0,6553.0,155.0,4.41,0.055999999999999994,1.086
6032,1,0,174.2529,0.0179,1.575,0.478,-245.0,2.4,0.83,2.84,-0.63,1.0,5465.0,214.0,4.6,0.031,0.75
6035,1,0,145.8825,0.0256,1.936,0.521,-47.1,1.33,0.64,15.01,-2.99,1.0,6188.0,151.0,4.42,0.06,1.049
6036,0,0,131.80328,0.00193,3.0072,0.0655,-8.7,27.45,0.95,14963.98,-53811.77,1.0,4745.0,42.0,2.425,0.035,13.417
6037,1,0,312.331,0.0101,3.565,0.273,-38.9,2.09,0.96,2.26,-0.62,1.0,6478.0,158.0,4.29,0.128,1.209
6038,0,0,132.99426,0.00258,3.418,0.602,-64.8,2.49,0.11,28.92,-33.49,1.0,4608.0,138.0,4.559,0.06,0.746
6039,0,1,133.2257,0.0221,6.825,0.403,-18.3,24.16,0.0,0.0,0.0,1.0,5780.0,146.2316808787397,4.438,0.12260846943199885,1.0
6040,1,0,142.0615,0.0235,4.403,0.958,-29.3,0.8,0.1,3.08,-1.71,1.0,5120.0,153.0,4.628,0.048,0.65
6042,1,0,323.9146,0.0165,3.525,0.411,-23.3,1.42,0.6,4.56,-1.27,1.0,6425.0,160.0,4.331,0.111,1.138
6043,0,0,135.3418468,4.91e-05,5.7615,0.00235,-27.1,50.54,16.38,18.63,-6.01,1.0,6185.0,188.0,4.49,0.054000000000000006,0.941
